date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:46	2187/2187	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/sponsor/07.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/sponsor/07.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:46	1290/1290	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/sponsor/08.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/sponsor/08.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:47	1050/1050	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/sponsor/09.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/sponsor/09.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:47	1934/1934	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2004:46:16%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/01.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/01.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:47	1211/1211	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2004:46:16%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/03.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/03.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:47	1420/1420	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2004:46:16%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/04.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/04.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:48	2033/2033	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2004:46:16%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/05.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/05.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:48	2391/2391	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2004:46:16%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/06.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/06.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:48	2229/2229	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2004:46:16%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/07.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/07.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:49	1288/1288	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2004:46:16%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/08.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/08.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:49	1019/1019	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2004:46:16%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/09.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/light-sponsor/09.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:49	1974/1974	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/wallet.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/wallet.svg	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:50	285/285	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2005:16:12%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/bed2.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/bed2.png	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:50	813/813	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/bed.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/bed.svg	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:50	725/725	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/bets.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/bets.svg	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:51	1837/1837	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/footaball.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/footaball.svg	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:51	267/267	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/uptodwon.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/uptodwon.svg	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:51	89503/89503	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/jquery-3.6.0.min.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/jquery-3.6.0.min.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:51	78749/78749	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/bootstrap.bundle.min.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/bootstrap.bundle.min.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:52	1832/1832	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/viewport.jquery.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/viewport.jquery.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:52	12147/12147	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/odometer.min.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/odometer.min.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:52	20219/20219	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/jquery.magnific-popup.min.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/jquery.magnific-popup.min.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:53	1683/1683	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/countdown.min.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/countdown.min.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:53	8157/8157	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/wow.min.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/wow.min.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:53	44348/44348	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/owl.carousel.min.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/owl.carousel.min.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:53	2945/2945	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/jquery.nice-select.min.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/jquery.nice-select.min.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:54	8137/8137	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/js/main.js	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/js/main.js	(from https://pixner.net/onlinebets/onlinebets/football.html)
12:00:56	107460/107460	---M--	200	added ('OK')	font/woff2	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/webfonts/fa-brands-400.woff2	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/webfonts/fa-brands-400.woff2	(from https://pixner.net/onlinebets/onlinebets/assets/css/all.min.css)
12:00:57	186112/186112	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/webfonts/fa-brands-400.ttf	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/webfonts/fa-brands-400.ttf	(from https://pixner.net/onlinebets/onlinebets/assets/css/all.min.css)
12:00:58	25096/25096	---M--	200	added ('OK')	font/woff2	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/webfonts/fa-regular-400.woff2	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/webfonts/fa-regular-400.woff2	(from https://pixner.net/onlinebets/onlinebets/assets/css/all.min.css)
12:00:59	62048/62048	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/webfonts/fa-regular-400.ttf	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/webfonts/fa-regular-400.ttf	(from https://pixner.net/onlinebets/onlinebets/assets/css/all.min.css)
12:01:00	150472/150472	---M--	200	added ('OK')	font/woff2	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/webfonts/fa-solid-900.woff2	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/webfonts/fa-solid-900.woff2	(from https://pixner.net/onlinebets/onlinebets/assets/css/all.min.css)
12:01:01	397728/397728	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/webfonts/fa-solid-900.ttf	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/webfonts/fa-solid-900.ttf	(from https://pixner.net/onlinebets/onlinebets/assets/css/all.min.css)
12:01:01	4584/4584	---M--	200	added ('OK')	font/woff2	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/webfonts/fa-v4compatibility.woff2	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/webfonts/fa-v4compatibility.woff2	(from https://pixner.net/onlinebets/onlinebets/assets/css/all.min.css)
12:01:02	10136/10136	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/webfonts/fa-v4compatibility.ttf	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/webfonts/fa-v4compatibility.ttf	(from https://pixner.net/onlinebets/onlinebets/assets/css/all.min.css)
12:01:03	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Sep%202023%2008:01:03%20GMT	https://pixner.net/onlinebets/onlinebets/assets/css/owl.video.play.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/css/owl.video.play.png	(from https://pixner.net/onlinebets/onlinebets/assets/css/owl.carousel.min.css)
12:01:04	13964/13964	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphter.eot	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphter.eot	(from https://pixner.net/onlinebets/onlinebets/assets/glyphter/css/Glyphter.css)
12:01:04	13964/13964	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphter.eot?	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphterd41d.eot	(from https://pixner.net/onlinebets/onlinebets/assets/glyphter/css/Glyphter.css)
12:01:05	9560/9560	---M--	200	added ('OK')	font/woff	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphter.woff	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphter.woff	(from https://pixner.net/onlinebets/onlinebets/assets/glyphter/css/Glyphter.css)
12:01:07	13796/13796	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphter.ttf	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphter.ttf	(from https://pixner.net/onlinebets/onlinebets/assets/glyphter/css/Glyphter.css)
12:01:09	106745/106745	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphter.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/glyphter/fonts/Glyphter.svg	(from https://pixner.net/onlinebets/onlinebets/assets/glyphter/css/Glyphter.css)
12:01:09	1023/1023	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2006:17:10%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/d-bottom.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/d-bottom.png	(from https://pixner.net/onlinebets/onlinebets/assets/css/main.css)
12:01:11	387683/387683	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner/bannerthree.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner/bannerthree.png	(from https://pixner.net/onlinebets/onlinebets/assets/css/main.css)
12:01:13	1059588/1059588	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner/bannertwo.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner/bannertwo.png	(from https://pixner.net/onlinebets/onlinebets/assets/css/main.css)
12:01:14	1178540/1178540	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/details/details-banner.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/details/details-banner.png	(from https://pixner.net/onlinebets/onlinebets/assets/css/main.css)
12:01:15	34367/34367	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/details/probg.PNG	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/details/probg.png	(from https://pixner.net/onlinebets/onlinebets/assets/css/main.css)
12:01:16	192/192	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/bottomarrow.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/bottomarrow.png	(from https://pixner.net/onlinebets/onlinebets/assets/css/main.css)
12:01:16	767147/767147	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner/banner.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner/banner.png	(from https://pixner.net/onlinebets/onlinebets/assets/css/main.css)
12:01:16	18094/18094	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/cross.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/header/right-icon/cross.png	(from https://pixner.net/onlinebets/onlinebets/assets/css/main.css)
12:01:18	3842/3842	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner-freature/live.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner-freature/live.svg	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:18	4207/4207	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner-freature/parcents.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner-freature/parcents.svg	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:19	1685/1685	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner-freature/football.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner-freature/football.svg	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:20	1005/1005	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner-freature/tennis.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner-freature/tennis.svg	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:20	1464/1464	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner-freature/table.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner-freature/table.svg	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:21	2814/2814	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner-freature/basketball.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner-freature/basketball.svg	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:22	2881/2881	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner-freature/esport.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner-freature/esport.svg	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:22	1438/1438	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner-freature/promotion.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner-freature/promotion.svg	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:23	3461/3461	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/banner-freature/cricket.svg	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/banner-freature/cricket.svg	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:23	961/961	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/croatia.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/croatia.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:24	414/414	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/denmark.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/denmark.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:25	456/456	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/italy.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/italy.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:25	1331/1331	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/scotland.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/scotland.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:27	1146/1146	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/l-flag.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/l-flag.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:27	563/563	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/hot.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/hot.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:28	372/372	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/ukraine.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/ukraine.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:29	357/357	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/belgium.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/belgium.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:29	982/982	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/csgo-flag.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/csgo-flag.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:30	1919/1919	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/infernos.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/infernos.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:31	2583/2583	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/sinners.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/sinners.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
12:01:32	579/579	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2002:57:52%20GMT	https://pixner.net/onlinebets/onlinebets/assets/img/table/esl.png	C:/Users/Administrator/Desktop/z%20wanawe/new%20bettingwebsite/pixner.net/onlinebets/onlinebets/assets/img/table/esl.png	(from https://pixner.net/onlinebets/onlinebets/index.html)
